,周数,中位数,众数,移动平均值,实际收益值
0,0,-0.011342408817073785,-0.05384615384615387,-0.007040416126116772,-0.04243119266055057
1,1,-0.011342408817073785,-0.05384615384615387,-0.008733057177506578,-0.09580838323353291
2,2,-0.011342408817073785,-0.09580838323353291,-0.015805716656803158,-0.07019867549668878
3,3,-0.027123222538653437,-0.09580838323353291,-0.026964286667322156,-0.014245014245014195
4,4,-0.028338103452782384,-0.09580838323353291,-0.027207262850147945,-0.10549132947976872
5,5,-0.047941654236734105,-0.10549132947976872,-0.0366694392763857,-0.00807754442649446
6,6,-0.028338103452782384,-0.10549132947976872,-0.03209257833441975,0.029315960912052217
7,7,-0.028338103452782384,-0.10549132947976872,-0.033458310930787126,0.009493670886075887
8,8,-0.011161279335754327,-0.10549132947976872,-0.027163732260887773,0.032915360501567396
9,9,-0.011161279335754327,-0.10549132947976872,-0.026107490328378093,-0.04248861911987864
10,10,-0.028338103452782384,-0.10549132947976872,-0.03070157663622327,0.06339144215530909
11,11,-0.011161279335754327,-0.10549132947976872,-0.02011931315463731,0.004470938897168443
12,12,-0.0018033027646630088,-0.10549132947976872,-0.010091380941567175,0.019287833827893158
13,13,0.006982304891622165,-0.10549132947976872,-0.0011427300091089807,-0.027656477438136883
14,14,0.006982304891622165,-0.10549132947976872,-0.0024838763284212514,0.022455089820359337
15,15,0.014390752356984522,-0.04248861911987864,0.010310765601591554,-0.06442166910688146
16,16,0.014390752356984522,-0.06442166910688146,0.004676353133552855,0.023474178403755926
17,17,0.014390752356984522,-0.06442166910688146,0.004092174882723227,-0.012232415902140683
18,18,0.0118793863625308,-0.06442166910688146,0.0019195662039015674,0.029411764705882415
19,19,0.0118793863625308,-0.06442166910688146,0.0015692066243330708,-0.02105263157894745
20,20,0.0118793863625308,-0.06442166910688146,0.0037128053784261884,-0.010752688172042918
21,21,-0.0031408746374372376,-0.06442166910688146,-0.0037016076543090123,0.04192546583850925
22,22,0.00426757282792512,-0.06442166910688146,4.3845039825068236e-05,-0.0029806259314455403
23,23,-0.006866657051744229,-0.06442166910688146,-0.0021830009361088016,-0.020926756352765405
