,周数,中位数,众数,移动平均值,实际收益值
0,0,0.001898983920291961,-0.05872193436960274,0.01192754608939595,-0.0068846815834767705
1,1,0.001898983920291961,-0.05872193436960274,0.012390709408975329,-0.12478336221837084
2,2,-0.00613051283474916,-0.12478336221837084,-0.002223549142958832,-0.09108910891089109
3,3,-0.011069459435806246,-0.12478336221837084,-0.017416110224162014,0.0021786492374727207
4,4,-0.011069459435806246,-0.12478336221837084,-0.01666061089181259,-0.09565217391304338
5,5,-0.02126348228043153,-0.12478336221837084,-0.030550152607441254,0.014423076923076828
6,6,-0.011069459435806246,-0.12478336221837084,-0.023235651478173303,0.04502369668246455
7,7,-0.011069459435806246,-0.12478336221837084,-0.019650713002587392,-0.049886621315192684
8,8,-0.011069459435806246,-0.12478336221837084,-0.021912102406833927,0.035799522673030895
9,9,-0.011069459435806246,-0.12478336221837084,-0.028612523971306553,-0.01612903225806458
10,10,-0.011506856920770676,-0.12478336221837084,-0.028700003468299436,0.056206088992974294
11,11,-0.006975191510295931,-0.12478336221837084,-0.022390926410654332,0.0022172949002216822
12,12,0.0021979720688472017,-0.09565217391304338,-0.009690860698795078,0.030973451327433756
13,13,0.008320185911649255,-0.09565217391304338,0.002515395325037409,0.030042918454935553
14,14,0.02223299768900619,-0.09565217391304338,0.00530182224678369,0.052083333333333336
15,15,0.030508184891184655,-0.049886621315192684,0.020075372971421365,-0.0851485148514851
16,16,0.030508184891184655,-0.0851485148514851,0.01011821379396517,0.006493506493506547
17,17,0.01826821247422105,-0.0851485148514851,0.00626519477506937,-0.01935483870967758
18,18,0.01826821247422105,-0.0851485148514851,0.009318373035620883,-0.01973684210526313
19,19,0.004355400696864115,-0.0851485148514851,0.0037647365577914782,-0.02908277404921698
20,20,0.004355400696864115,-0.0851485148514851,0.0024693623786762385,-0.011520737327188899
21,21,-0.0046517212134836085,-0.0851485148514851,-0.004303320253340083,0.03030303030303028
22,22,-0.002513615416841176,-0.0851485148514851,-0.0014947467130592227,-0.006787330316742138
23,23,-0.009154033821965519,-0.0851485148514851,-0.005270824877476812,-0.018223234624145802
24,24,-0.01487198597566735,-0.0851485148514851,-0.010097440185384948,0.03712296983758704
25,25,-0.01487198597566735,-0.0851485148514851,-0.011593476534959573,0.10514541387024623
26,26,-0.009154033821965519,-0.02908277404921698,0.007435916337213555,0.07894736842105256
27,27,-0.009154033821965519,-0.02908277404921698,0.014681302529968155,-0.060037523452157654
28,28,-0.009154033821965519,-0.060037523452157654,0.010613034055720153,-0.02594810379241515
29,29,-0.009154033821965519,-0.060037523452157654,0.009991907887004948,0.06352459016393452
30,30,0.011757849993144071,-0.060037523452157654,0.019252644308320098,-0.04624277456647403
31,31,0.011757849993144071,-0.060037523452157654,0.015780440584391587,0.008080808080808088
32,32,0.0006467388820329749,-0.060037523452157654,0.013558218362169366,0.010020040080160284
33,33,0.009050424080484187,-0.060037523452157654,0.015238955401859605,-0.007936507936507943
34,34,0.009050424080484187,-0.060037523452157654,0.016267628070623395,-0.009999999999999964
35,35,7.215007215007237e-05,-0.060037523452157654,0.011555331086864695,0.012121212121212041
36,36,7.215007215007237e-05,-0.060037523452157654,0.0022529109119612764,-0.017964071856287397
37,37,-0.008968253968253953,-0.060037523452157654,-0.00743823311577272,0.008130081300813016
38,38,7.215007215007237e-05,-0.04624277456647403,-0.0006214726404756525,-0.004032258064516043
39,39,0.0020242750081460223,-0.04624277456647403,0.0015701119323142582,0.0161943319838055
40,40,0.0020242750081460223,-0.04624277456647403,-0.003162913885698645,0.0159362549800797
41,41,0.008105444690810551,-0.017964071856287397,0.0030549890689567285,-0.007843137254901968
42,42,0.0020489116181484864,-0.017964071856287397,0.0014625945353857225,0.011857707509881523
43,43,0.0020489116181484864,-0.017964071856287397,0.0016463612783578468,0.05468750000000005
44,44,0.00999389440534727,-0.017964071856287397,0.007908762072008645,0.044444444444444314
45,45,0.011989459815546782,-0.017964071856287397,0.013353206516453072,-0.02127659574468087
46,46,0.00999389440534727,-0.02127659574468087,0.010013425729863783,-0.023550724637681143
47,47,0.00999389440534727,-0.023550724637681143,0.00945476045172441,-0.003710575139146489
48,48,0.004073566185367517,-0.023550724637681143,0.008270694807728457,-0.0037243947858473857
49,49,0.004073566185367517,-0.023550724637681143,0.008301481135595323,0.011214953271028132
50,50,0.0037521890659408218,-0.023550724637681143,0.007803543264317587,0.005545286506469547
51,51,0.000917355683661529,-0.023550724637681143,0.006764446416956571,0.018382352941176405
52,52,0.00838011988874884,-0.023550724637681143,0.009386995436564408,-0.005415162454873691
53,53,0.000917355683661529,-0.023550724637681143,0.0076597084400888875,0.0054446460980036755
54,54,0.0008670354794285933,-0.023550724637681143,0.0027354230498892493,0.037906137184115514
55,55,0.0008670354794285933,-0.023550724637681143,0.00208159232385637,-0.01913043478260875
56,56,0.0008670354794285933,-0.023550724637681143,0.0022962084200635812,0.09751773049645403
57,57,0.005494966302236611,-0.01913043478260875,0.014403053933477097,-0.014539579967689942
58,58,0.005494966302236611,-0.01913043478260875,0.013320153450622752,0.021311475409836196
