,周数,中位数,众数,移动平均值,实际收益值
0,0,0.014184067256368085,-0.05346869712351952,0.024440366012926307,0.01280918727915201
1,1,0.008340946560943212,-0.05346869712351952,0.015808370158666225,-0.15874400348887932
2,2,0.008340946560943212,-0.15874400348887932,0.002209762122657594,-0.1169863487126317
3,3,0.0019363529213672073,-0.15874400348887932,-0.011938415615605751,0.005870841487279788
4,4,0.002935420743639894,-0.15874400348887932,-0.011738602051151214,-0.09824902723735403
5,5,0.002935420743639894,-0.15874400348887932,-0.020691314234799408,0.025674217907227567
6,6,0.009340014383215899,-0.15874400348887932,-0.012777022731724697,0.03912494741270508
7,7,0.01924170259318979,-0.15874400348887932,-0.008864527990454188,-0.06963562753036433
8,8,0.009340014383215899,-0.15874400348887932,-0.01897431884502799,0.06875543951261959
9,9,0.009340014383215899,-0.15874400348887932,-0.01832061198215424,-0.04397394136807811
10,10,-0.019051549940399162,-0.15874400348887932,-0.033535431473832346,0.0785775127768313
11,11,-0.019051549940399162,-0.15874400348887932,-0.02695859892406442,0.0
12,12,0.002935420743639894,-0.1169863487126317,-0.011084198575176481,0.06298124383020741
13,13,0.01577252969725368,-0.09824902723735403,0.006912560679107426,0.02024517087667155
14,14,0.02295969439194956,-0.09824902723735403,0.008349993618046603,0.021845985800109283
15,15,0.023760101853668426,-0.06963562753036433,0.020359494921792932,-0.06538393016212367
16,16,0.021045578338390415,-0.06963562753036433,0.011253680114857808,0.010102935569958085
17,17,0.015174053223314818,-0.06963562753036433,0.00835147893058311,0.02170220796376672
18,18,0.020973689420219134,-0.06538393016212367,0.017485262479996218,0.03823420760990026
19,19,0.020973689420219134,-0.06538393016212367,0.014433139289724284,0.03860523038605233
20,20,0.021774096881938,-0.06538393016212367,0.022691056465137326,-0.3636519355943817
21,21,0.020973689420219134,-0.3636519355943817,-0.02153188837198397,0.05895020188425316
22,22,0.021774096881938,-0.3636519355943817,-0.015636868183558656,-0.019572953736654883
23,23,0.020973689420219134,-0.3636519355943817,-0.023892287940244887,0.009852216748768539
24,24,0.015902571766862404,-0.3636519355943817,-0.024931583353035188,0.014120667522464624
25,25,0.012111801546211354,-0.3636519355943817,-0.02570411518079966,0.12810126582278486
26,26,0.017911437743115672,-0.3636519355943817,-0.006355595582308801,0.09762118491920992
27,27,0.02996820778683349,-0.3636519355943817,0.0023962293526163846,0.005929257820486736
28,28,0.026177437566182443,-0.3636519355943817,0.0008189343382883874,-0.003658536585365848
29,29,0.01198644213561658,-0.3636519355943817,-0.003370340081238232,0.06874745002039978
30,30,0.01198644213561658,-0.3636519355943817,-0.0003561181178034875,-0.07692307692307694
31,31,0.01198644213561658,-0.07692307692307694,0.028316767749326992,0.011579818031430981
32,32,0.01071601739009976,-0.07692307692307694,0.023579729364044778,-0.001635322976287782
33,33,0.01071601739009976,-0.07692307692307694,0.02537349244008149,-0.006552006552006558
34,34,0.008754537925958858,-0.07692307692307694,0.023733070110003977,-0.029060181368507906
35,35,0.002146967422099477,-0.07692307692307694,0.01941498522090672,-0.0025472298874972925
36,36,-0.0020912764318925373,-0.07692307692307694,0.006350135649878507,-0.007448393275164959
37,37,-0.0031028832364315704,-0.07692307692307694,-0.00415682216955898,-0.0060034305317324425
38,38,-0.004830983558549145,-0.07692307692307694,-0.0053500910047808966,0.03106125970664361
39,39,-0.004275330209614868,-0.07692307692307694,-0.0018781113755799513,-0.001673640167363981
40,40,-0.004275330209614868,-0.07692307692307694,-0.008920220394356328,0.00020955574182728438
41,41,-0.0021104350274306367,-0.029060181368507906,-0.001206957127865904,0.01047559187094071
42,42,-0.0021104350274306367,-0.029060181368507906,-0.0013173797439149314,-0.019282604188264562
43,43,-0.004275330209614868,-0.029060181368507906,-0.0030821078651126093,-0.003382663847780055
44,44,-0.002964946867638674,-0.029060181368507906,-0.002765173594689959,-0.0021213406873144126
45,45,-0.0023342852874058528,-0.019282604188264562,-7.128952657061037e-05,0.0031887755102040513
46,46,-0.001897490427339197,-0.019282604188264562,0.0005023110131995243,-0.005933460478915049
47,47,-0.001897490427339197,-0.019282604188264562,0.0006538042928245151,-0.009166489021530584
48,48,-0.001897490427339197,-0.019282604188264562,0.0003374984438447007,-0.01656626506024088
49,49,-0.002752002267547234,-0.019282604188264562,-0.004425254032843748,-0.0021877050973529077
