,周数,中位数,众数,移动平均值,实际收益值
0,0,0.00466370674475829,-0.08091993185689958,0.0019768456973985743,-0.024953789279112713
1,1,-0.015690852398968676,-0.08091993185689958,-0.009626339921962514,0.008530805687203777
2,2,0.001051445084189571,-0.08091993185689958,-0.004003242317467006,-0.25845864661654144
3,3,-0.015690852398968676,-0.25845864661654144,-0.03405304257840559,0.0367553865652725
4,4,0.001051445084189571,-0.25845864661654144,-0.026257332248058596,-0.03667481662591685
5,5,-0.015690852398968676,-0.25845864661654144,-0.03502776825263775,0.0253807106598985
6,6,0.001051445084189571,-0.25845864661654144,-0.02439770400095794,0.06064356435643567
7,7,0.001051445084189571,-0.25845864661654144,-0.019908880466148502,0.019836639439906642
8,8,0.014183722563555209,-0.25845864661654144,-0.01272448659515053,-0.0389016018306636
9,9,0.001051445084189571,-0.25845864661654144,-0.021426966316234218,-0.055952380952381024
10,10,-0.008211491795954467,-0.25845864661654144,-0.026379412859589856,0.07566204287515758
11,11,0.014183722563555209,-0.25845864661654144,-0.016317829644162823,0.005861664712778513
12,12,0.012849152076342577,-0.25845864661654144,-0.016584743741605353,-0.0046620046620047696
13,13,0.012849152076342577,-0.055952380952381024,0.008794920453848316,-0.010538641686182654
14,14,0.0005998300253868718,-0.055952380952381024,0.004065517628702801,0.03905325443786983
15,15,0.012849152076342577,-0.055952380952381024,0.01163832473508147,-0.07858769931662865
16,16,0.0005998300253868718,-0.07858769931662865,0.0012414837374287544,-0.003708281829418957
17,17,-0.004185143245711863,-0.07858769931662865,-0.005193700881156707,-0.011166253101737064
18,18,-0.007600323174093712,-0.07858769931662865,-0.008293990135321078,-0.056461731493099146
19,19,-0.007600323174093712,-0.07858769931662865,-0.010050003101564634,-0.0053191489361701
20,20,-0.004990576799087435,-0.07858769931662865,-0.004986679899943541,-0.0026737967914439117
21,21,-0.004990576799087435,-0.07858769931662865,-0.01282026386660369,0.061662198391420904
22,22,-0.004990576799087435,-0.07858769931662865,-0.007240210498739455,-0.023989898989898926
23,23,-0.007928895311176376,-0.07858769931662865,-0.009172999931528869,-0.02587322121604142
24,24,-0.008242701018953582,-0.07858769931662865,-0.010706457884514745,-0.0026560424966800083
25,25,-0.008242701018953582,-0.07858769931662865,-0.014877387577969728,0.03062583222370179
26,26,-0.0045137153827945285,-0.056461731493099146,-0.003956034423936686,0.016795865633074922
27,27,-0.003996472863807006,-0.056461731493099146,-0.0019056196776872977,0.02541296060991108
28,28,-0.00266491964406196,-0.056461731493099146,0.0017523016934775184,-0.03097893432465923
29,29,-0.00266491964406196,-0.03097893432465923,0.004300581410321509,-0.006393861892583211
30,30,-0.00266491964406196,-0.03097893432465923,0.004193110114680199,0.001287001287001374
31,31,-0.0006845206048393172,-0.03097893432465923,0.004589189922524727,0.015424164524421607
32,32,-0.0006845206048393172,-0.03097893432465923,-3.46134641752021e-05,0.02784810126582264
33,33,0.00835558290571149,-0.03097893432465923,0.005149186561396954,0.02216748768472925
34,34,0.016110015078748263,-0.03097893432465923,0.009953257451474021,-0.01566265060240973
35,35,0.016110015078748263,-0.03097893432465923,0.00865259664090105,0.10036719706242353
36,36,0.016110015078748263,-0.03097893432465923,0.015626733124773223,0.05228031145717471
37,37,0.018795826104575426,-0.03097893432465923,0.0191751777071832,-0.030655391120507493
38,38,0.00835558290571149,-0.03097893432465923,0.013568342534141345,-0.044711014176663046
39,39,0.00835558290571149,-0.044711014176663046,0.012195134548940962,0.06621004566210047
40,40,0.018795826104575426,-0.044711014176663046,0.019455525304409332,-0.031049250535331814
41,41,0.018795826104575426,-0.044711014176663046,0.016221900122176013,-0.03977900552486201
42,42,0.0032524185411597593,-0.044711014176663046,0.01070158311724765,0.005753739930955203
43,43,-0.004954455335727264,-0.044711014176663046,0.008492146983760909,0.02288329519450793
44,44,-0.004954455335727264,-0.044711014176663046,0.008563727734738773,0.0011185682326621685
45,45,0.0034361540818086856,-0.044711014176663046,0.010241849618245967,0.010055865921787694
46,46,0.0034361540818086856,-0.044711014176663046,0.0012107165041823815,-0.0475663716814159
47,47,-0.014768411443922663,-0.0475663716814159,-0.008773951809676678,-0.010452961672473851
48,48,-0.004667196719905842,-0.0475663716814159,-0.006753708864873316,-0.045774647887323806
49,49,-0.004667196719905842,-0.0475663716814159,-0.006860072235939392,-0.0012300123001231934
50,50,-0.005841486986298522,-0.0475663716814159,-0.01360407803216176,0.0012315270935962517
51,51,-5.5722033730512435e-05,-0.0475663716814159,-0.010376000269268952,0.05289052890528901
52,52,0.0011750476631292102,-0.0475663716814159,-0.001109046826253849,-0.025700934579439325
53,53,-5.5722033730512435e-05,-0.0475663716814159,-0.004254514277293302,-0.026378896882494084
54,54,-0.005841486986298522,-0.0475663716814159,-0.009180733484993505,0.007389162561576417
55,55,-0.005841486986298522,-0.0475663716814159,-0.00855367405210208,-0.006112469437652682
56,56,-0.008282715555063266,-0.0475663716814159,-0.010170507588046118,0.030750307503075027
57,57,-0.003671240868887938,-0.045774647887323806,-0.0023388396695970233,-0.00477326968973758
58,58,-0.0030016409949303866,-0.045774647887323806,-0.0017708704713233965,0.037170263788968885
59,59,7.573967365291472e-07,-0.026378896882494084,0.006523620696305872,-0.013872832369942311
60,60,-0.0017708712980706639,-0.026378896882494084,0.00525933868932396,-0.023446658851113633
61,61,-0.005442869563695131,-0.026378896882494084,0.0027915200948529714,0.009603841536614654
62,62,-0.005442869563695131,-0.026378896882494084,-0.0015371486420144632,-0.010701545778834703
63,63,-0.005442869563695131,-0.026378896882494084,-3.720976195400096e-05,-0.019230769230769246
64,64,-0.005442869563695131,-0.023446658851113633,0.0006776030032184819,0.23651960784313722
65,65,-0.005442869563695131,-0.023446658851113633,0.02359064753137456,0.21605550049554012
66,66,0.002415285923438537,-0.023446658851113633,0.04580744452469384,-0.02118989405052973
67,67,-0.007737407734286141,-0.023446658851113633,0.040613424369333365,0.4404662781015821
68,68,-0.0005488521211100246,-0.023446658851113633,0.08513737914846534,0.00231213872832365
69,69,-0.004194703525255527,-0.023446658851113633,0.08165156664240082,0.2964244521337947
70,70,0.005957990132469152,-0.023446658851113633,0.11268129509277451,0.008007117437722406
71,71,0.00880547948716853,-0.02118989405052973,0.11582667272165811,-0.1601941747572815
72,72,0.005159628083023028,-0.1601941747572815,0.0988468710922685,-0.052023121387283336
73,73,0.005159628083023028,-0.1601941747572815,0.09471471353142363,0.006651884700665244
74,74,0.007329501069193825,-0.1601941747572815,0.09730297892456707,0.12114537444933916
75,75,0.007329501069193825,-0.1601941747572815,0.0857655555851873,-0.002455795677799642
76,76,0.004482011714494447,-0.1601941747572815,0.06391442596785331,-0.03643525356967004
77,77,0.004482011714494447,-0.1601941747572815,0.062389890015939274,0.021461420541645283
78,78,0.004482011714494447,-0.1601941747572815,0.020489404259945596,-0.14207103551775888
79,79,0.002098044511432801,-0.1601941747572815,0.006051086835337343,-0.02973760932944595
80,80,-0.016096702503622797,-0.1601941747572815,-0.026565119310986728,0.01502403846153846
81,81,-0.016096702503622797,-0.1601941747572815,-0.025863427208605128,0.012433392539964526
82,82,0.002098044511432801,-0.14207103551775888,-0.008600670478880518,-0.0011695906432750366
83,83,0.002741147028695104,-0.14207103551775888,-0.003515317404479687,0.09074941451990637
84,84,0.005631900948344744,-0.14207103551775888,0.0048944355774444255,-0.03918411164787979
85,85,-0.0018126931605373393,-0.14207103551775888,-0.01113851303227747,0.011731843575419043
86,86,0.005281126466072003,-0.14207103551775888,-0.009719749106955602,-0.02319160684704573
87,87,0.005281126466072003,-0.14207103551775888,-0.008395384434693171,-0.02996042962125501
88,88,-0.012180598745160382,-0.14207103551775888,-0.0135375694509832,-0.031468531468531416
89,89,-0.012180598745160382,-0.03918411164787979,-0.0024773190460604536,-0.015643802647412847
90,90,-0.008406696645343941,-0.03918411164787979,-0.001067938377857144,0.0794621026894866
91,91,-0.008406696645343941,-0.03918411164787979,0.005375868044937669,-0.08040770101925264
92,92,-0.019417704747229286,-0.08040770101925264,-0.0039082413109840465,-0.0043103448275860065
93,93,-0.019417704747229286,-0.08040770101925264,-0.004222316729415143,-0.05936920222634513
94,94,-0.02657601823415037,-0.08040770101925264,-0.019234178404040292,0.0013149243918474406
