,周数,中位数,众数,移动平均值,实际收益值
0,0,-0.01369593063355994,-0.10329670329670325,-0.01343315337012429,-0.020460358056266004
1,1,-0.01369593063355994,-0.10329670329670325,-0.010853638514957936,-0.005221932114882511
2,2,-0.01369593063355994,-0.10329670329670325,-0.010913937962011996,-0.15485564304461938
3,3,-0.019024148877379212,-0.15485564304461938,-0.0370723560947802,-0.015527950310559088
4,4,-0.016557945004525752,-0.15485564304461938,-0.03485156622017573,-0.1735015772870662
5,5,-0.019024148877379212,-0.1735015772870662,-0.05133026425389324,-0.011450381679389407
6,6,-0.016557945004525752,-0.1735015772870662,-0.042145632092161864,0.054054054054054106
7,7,-0.016557945004525752,-0.1735015772870662,-0.0357598345298937,-0.03663003663003666
8,8,-0.016557945004525752,-0.1735015772870662,-0.03447234314339241,0.06463878326996195
9,9,-0.016557945004525752,-0.1735015772870662,-0.03165429814972955,-0.03214285714285709
10,10,-0.017994154183412547,-0.1735015772870662,-0.033109789894166027,0.04797047970479701
11,11,-0.013489165994974246,-0.1735015772870662,-0.026266706118059722,-0.014084507042253534
12,12,-0.01480622867640631,-0.1735015772870662,-0.027152963610796825,-0.0035714285714284954
13,13,-0.01276744436082147,-0.1735015772870662,-0.012024542163477741,0.0035842293906809273
14,14,-0.007510905125408951,-0.1735015772870662,-0.01011332419335374,0.050000000000000044
15,15,6.400409626215915e-06,-0.03663003663003666,0.012236833535352886,-0.05102040816326528
16,16,6.400409626215915e-06,-0.05102040816326528,0.008279830886965298,-0.03225806451612898
17,17,-0.008827967806841015,-0.05102040816326528,-0.00035138097005301197,-0.02592592592592603
18,18,-0.008827967806841015,-0.05102040816326528,0.0007190301003580531,-0.05323193916349798
19,19,-0.02000521648408978,-0.05323193916349798,-0.011068042142987941,0.024096385542168516
20,20,-0.008827967806841015,-0.05323193916349798,-0.005444117874485381,-0.019607843137254832
21,21,-0.01684617508975418,-0.05323193916349798,-0.012201950158690565,0.016000000000000014
22,22,-0.011589635854341664,-0.05323193916349798,-0.009193499454465211,-0.007874015748031503
23,23,-0.013740929442643168,-0.05323193916349798,-0.00962375817212551,-0.03571428571428566
24,24,-0.022766884531590433,-0.05323193916349798,-0.01355360968262217,-0.028806584362140033
25,25,-0.02736625514403303,-0.05323193916349798,-0.021434268118836176,0.03813559322033911
26,26,-0.022766884531590433,-0.05323193916349798,-0.012518667980475736,0.040816326530612096
27,27,-0.013740929442643168,-0.05323193916349798,-0.005211228875801629,0.05490196078431378
28,28,0.004062992125984256,-0.05323193916349798,0.0028715597952223503,-0.037174721189591114
29,29,0.004062992125984256,-0.037174721189591114,0.004477281592613039,-0.03861003861003848
30,30,-0.013740929442643168,-0.03861003861003848,-0.0017933608226076612,0.012048192771084258
31,31,0.0020870885115263776,-0.03861003861003848,0.001372242768226247,0.03174603174603177
32,32,0.0020870885115263776,-0.03861003861003848,0.0029468459428294235,0.030769230769230795
33,33,0.021408711770157525,-0.03861003861003848,0.006811170594555653,-0.0037313432835821753
34,34,0.021408711770157525,-0.03861003861003848,0.010009464837626002,-0.026217228464419415
35,35,0.021408711770157525,-0.03861003861003848,0.010268400427398062,0.011538461538461463
36,36,0.01179332715477286,-0.03861003861003848,0.0076086872592103,-0.03041825095057037
37,37,0.003903559127439644,-0.03861003861003848,0.00048522951109205117,0.03137254901960787
38,38,0.003903559127439644,-0.03861003861003848,-0.001867711665378538,-0.022813688212927778
39,39,0.003903559127439644,-0.03861003861003848,-0.00043160836771220616,0.023346303501945546
40,40,0.01179332715477286,-0.03041825095057037,0.0057640258434861966,0.015209125475285185
41,41,0.013373793506873323,-0.03041825095057037,0.00608011911390629,0.003745318352060012
42,42,0.0076418899452607375,-0.03041825095057037,0.003280047774509113,-0.01119402985074636
43,43,6.98753423891826e-06,-0.03041825095057037,-0.0009162782874886019,0.09056603773584913
44,44,0.0076418899452607375,-0.03041825095057037,0.008513459814454529,-0.01730103806228383
45,45,0.0076418899452607375,-0.03041825095057037,0.009405078854668087,0.04929577464788737
