,周数,中位数,众数,移动平均值,实际收益值
0,0,-0.017406204906204946,-0.08013937282229965,-0.015362603184059423,-0.010373443983402637
1,1,-0.016638155751059033,-0.08013937282229965,-0.0148126459950981,-0.10482180293501049
2,2,-0.019632298595713242,-0.10482180293501049,-0.02386113453232675,-0.16159250585480084
3,3,-0.021408276366500643,-0.16159250585480084,-0.04511129420871592,0.0949720670391061
4,4,-0.019632298595713242,-0.16159250585480084,-0.03336495255670843,-0.028061224489795887
5,5,-0.024193213870914165,-0.16159250585480084,-0.037763995359670316,0.0
6,6,-0.019632298595713242,-0.16159250585480084,-0.029750058077440356,0.02362204724409445
7,7,-0.015349323617717542,-0.16159250585480084,-0.025493913959091508,-0.0794871794871795
8,8,-0.015349323617717542,-0.16159250585480084,-0.026106724571902124,0.09470752089136499
9,9,-0.015349323617717542,-0.16159250585480084,-0.019135972482765627,-0.06615776081424941
10,10,-0.019217334236599264,-0.16159250585480084,-0.02371922823898733,0.06539509536784748
11,11,-0.014030612244897944,-0.16159250585480084,-0.01614237430386231,0.030690537084399002
12,12,0.011811023622047225,-0.16159250585480084,-0.0025911403019213647,-0.002481389578163939
13,13,0.011811023622047225,-0.0794871794871795,0.013319971325742327,-0.022388059701492394
14,14,-0.0012406947890819696,-0.0794871794871795,0.0015839586516824787,0.025445292620865163
15,15,0.011811023622047225,-0.0794871794871795,0.006934610362748584,-0.07444168734491322
16,16,0.010570328832965256,-0.0794871794871795,-0.0005095583717427382,-0.016085790884718513
17,17,-0.009283590231441225,-0.0794871794871795,-0.004480342184624034,0.03269754768392374
18,18,0.011481951521350613,-0.07444168734491322,0.006738130532486291,0.03166226912928763
19,19,0.011481951521350613,-0.07444168734491322,0.00043360535627855396,-0.020460358056266004
20,20,0.011481951521350613,-0.07444168734491322,0.0050033456320768945,0.0026109660574411974
21,21,6.478823963862912e-05,-0.07444168734491322,-0.0012750672989637328,0.03125000000000003
22,22,6.478823963862912e-05,-0.07444168734491322,-0.0012191210074036305,0.022727272727272693
23,23,0.012669119392356945,-0.07444168734491322,0.001301745223140032,-0.0049382716049381666
24,24,0.012669119392356945,-0.07444168734491322,0.003046724032795455,-0.009925558312655096
25,25,-0.0011636527737484846,-0.07444168734491322,-0.0004903610605565706,0.06516290726817037
26,26,0.012669119392356945,-0.020460358056266004,0.013470098400751787,-0.004705882352941076
27,27,0.012669119392356945,-0.020460358056266004,0.014608089253929531,0.021276595744680816
28,28,0.011943780901061006,-0.020460358056266004,0.01346599406000524,0.006944444444444296
29,29,0.004777705250942747,-0.020460358056266004,0.010994211591520905,-0.04137931034482752
30,30,0.004777705250942747,-0.04137931034482752,0.008902316362664753,-0.0023980815347721313
31,31,0.002273181454836082,-0.04137931034482752,0.008401411603443421,0.057692307692307744
32,32,0.002273181454836082,-0.04137931034482752,0.011045642372674191,0.06363636363636349
33,33,0.002273181454836082,-0.04137931034482752,0.015136551463583272,-0.05128205128205114
34,34,0.002273181454836082,-0.05128205128205114,0.010502173495871974,0.006756756756756612
35,35,0.006850600600600454,-0.05128205128205114,0.012170405002813144,-0.02684563758389264
36,36,0.0021793376109922402,-0.05128205128205114,0.0029695505176068433,0.002298850574712799
37,37,0.004527803665734706,-0.05128205128205114,0.0036700238103722317,0.02293577981651368
38,38,0.004527803665734706,-0.05128205128205114,0.003835942217555517,-0.011210762331838525
39,39,-4.961548002966622e-05,-0.05128205128205114,0.0020204215399272367,-0.03401360544217695
40,40,-4.961548002966622e-05,-0.05128205128205114,0.002756992030192293,0.08450704225352121
41,41,0.004527803665734706,-0.05128205128205114,0.011447504409021628,0.006493506493506547
42,42,0.004396178534109673,-0.05128205128205114,0.006327624289141508,0.01935483870967739
43,43,0.004396178534109673,-0.05128205128205114,0.0018994717964728972,0.014767932489451348
44,44,0.0066251316251315796,-0.03401360544217695,0.008504470173623147,0.0041580041580042545
45,45,0.005325755325755401,-0.03401360544217695,0.008244594913747912,0.028985507246376746
46,46,0.010630719491478948,-0.03401360544217695,0.013827709396774851,-0.07645875251509053
47,47,0.010630719491478948,-0.07645875251509053,0.005951949087794518,-0.010893246187363797
48,48,0.005325755325755401,-0.07645875251509053,0.002569046487406769,-0.04185022026431726
49,49,0.005325755325755401,-0.07645875251509053,-0.0004948993058411045,-0.022988505747126357
50,50,0.005325755325755401,-0.07645875251509053,0.0006076106636639534,-0.021176470588235262
51,51,-0.003367621014679771,-0.07645875251509053,-0.00996074062051169,0.014423076923076828
52,52,-0.003367621014679771,-0.07645875251509053,-0.009167783577554663,-0.007109004739336342
53,53,-0.009001125463350069,-0.07645875251509053,-0.011814167922456039,0.031026252983293527
54,54,-0.009001125463350069,-0.07645875251509053,-0.010188335873071821,0.0277777777777778
55,55,-0.009001125463350069,-0.07645875251509053,-0.007826358511094466,-0.009009009009009016
56,56,-0.009951127598186407,-0.07645875251509053,-0.011625810136633042,0.011363636363636322
57,57,-0.00805900687417268,-0.04185022026431726,-0.002843571248760355,-0.004494382022472014
58,58,-0.005801693380904178,-0.04185022026431726,-0.0022036848322711773,0.022573363431151364
59,59,0.0034346271705821543,-0.022988505747126357,0.004238673537275685,-0.004415011037527695
60,60,0.0034743126630543135,-0.021176470588235262,0.006096023008235552,0.13968957871396895
61,61,0.012893356643356575,-0.009009009009009016,0.022182627938455973,-0.029182879377431806
62,62,0.0034743126630543135,-0.029182879377431806,0.01782203230840511,-0.0380761523046093
63,63,0.0034743126630543135,-0.0380761523046093,0.014725317551877814,0.01874999999999997
64,64,0.0034743126630543135,-0.0380761523046093,0.01349769225354846,-0.004089979550102162
65,65,-0.004252495293814929,-0.0380761523046093,0.010310916520760462,0.016427104722792622
66,66,0.00363682840676708,-0.0380761523046093,0.012854527893940626,-0.04242424242424241
67,67,-0.004252495293814929,-0.04242424242424241,0.007475740015152751,0.0232067510548522
68,68,0.00616856258634523,-0.04242424242424241,0.010245853322885173,-0.016494845360824757
69,69,-0.004252495293814929,-0.04242424242424241,0.00633903244368756,0.033542976939203384
70,70,0.00616856258634523,-0.04242424242424241,0.010134831241360668,-0.01622718052738338
71,71,-0.010158580038742772,-0.04242424242424241,-0.005456844682774563,0.01237113402061866
72,72,0.004140577235258249,-0.04242424242424241,-0.0013014433429695172,0.012219959266802364
73,73,0.012295546643710513,-0.04242424242424241,0.0037281678141716486,-0.02012072434607639
74,74,0.004064989858350101,-0.04242424242424241,-0.0001589046204359873,-0.024640657084188933
75,75,-0.0020036106302905084,-0.04242424242424241,-0.0022139723738446642,-0.016842105263157908
76,76,-0.016361012944104067,-0.04242424242424241,-0.005540893372439718,-0.036402569593147735
77,77,-0.016361012944104067,-0.036402569593147735,-0.004938726089330251,0.022222222222222143
78,78,-0.016361012944104067,-0.036402569593147735,-0.005037178972593255,-0.0326086956521738
79,79,-0.016534642895270645,-0.036402569593147735,-0.00664856400172816,-0.011235955056179735
80,80,-0.016534642895270645,-0.036402569593147735,-0.011126457201266472,0.011363636363636322
81,81,-0.01403903015966882,-0.036402569593147735,-0.0083673755121645,-0.026966292134831482
82,82,-0.01848141480461715,-0.036402569593147735,-0.012301118127709516,-0.02540415704387998
83,83,-0.022380690715132663,-0.036402569593147735,-0.01606352975877775,0.014218009478673105
84,84,-0.02074138117367342,-0.036402569593147735,-0.012629656376302801,0.011682242990654164
85,85,-0.01403903015966882,-0.036402569593147735,-0.00899736636881849,0.009237875288683611
86,86,-0.0009990398837480619,-0.036402569593147735,-0.006389368313634338,0.004576659038901504
87,87,0.0069072671637925576,-0.0326086956521738,-0.0022914454504294147,0.036446469248291605
88,88,0.0069072671637925576,-0.0326086956521738,-0.0008690207478224687,-0.024175824175824052
89,89,0.0069072671637925576,-0.026966292134831482,-2.5733600187493806e-05,-0.03378378378378386
90,90,0.0069072671637925576,-0.03378378378378386,-0.002280516472947906,0.006993006993007051
91,91,0.0057848330159542775,-0.03378378378378386,-0.002717579410010834,-0.004629629629629736
92,92,0.0057848330159542775,-0.03378378378378386,-0.00048391315949065884,0.00697674418604657
93,93,0.006984875589526811,-0.03378378378378386,0.0027541769635019966,-0.009237875288683611
94,94,0.005776701612474037,-0.03378378378378386,0.0004085884867663248,0.004662004662004562
95,95,0.0046193318504530335,-0.03378378378378386,-0.00029343534609863585,0.08352668213457085
96,96,0.0046193318504530335,-0.03378378378378386,0.007135445338490087,0.0899357601713062
97,97,0.005819374424025566,-0.03378378378378386,0.015671355451730557,0.015717092337917498
98,98,0.005819374424025566,-0.03378378378378386,0.013598417760693144,0.01547388781431336
99,99,0.006984875589526811,-0.03378378378378386,0.017563388959706886,0.055238095238095246
100,100,0.011233447403660207,-0.009237875288683611,0.026465576861894796,-0.023465703971119113
101,101,0.011225316000179964,-0.023465703971119113,0.023419705765482184,-0.03512014787430691
102,102,0.011225316000179964,-0.03512014787430691,0.02037065394101446,0.03831417624521077
103,103,0.01559549007611543,-0.03512014787430691,0.023504397146930884,0.003690036900369089
104,104,0.01559549007611543,-0.03512014787430691,0.02479718836583615,0.0018382352941176078
105,105,0.01559549007611543,-0.03512014787430691,0.024514811429047455,-0.020183486238532167
106,106,0.009581962357341225,-0.03512014787430691,0.014143794591737157,-0.061797752808988776
107,107,0.0027641360972433483,-0.061797752808988776,-0.0010295567062923393,-0.1876247504990019
