,周数,中位数,众数,移动平均值,实际收益值
0,0,0.0141909849520073,-0.034246575342465634,0.01243744408726841,-0.024390243902438987
1,1,-0.003700317153124504,-0.034246575342465634,0.007131692036152303,-0.057222222222222285
2,2,-0.005578990977532615,-0.057222222222222285,0.002121002574084224,-0.08073070123747786
3,3,-0.017631459576398355,-0.08073070123747786,-0.014014175641631299,-0.031410256410256424
4,4,-0.017631459576398355,-0.08073070123747786,-0.014005159834743153,-0.0013236267372600645
5,5,-0.017631459576398355,-0.08073070123747786,-0.014108991837998408,-0.01722995361166334
6,6,-0.014051314431010533,-0.08073070123747786,-0.01240732966491818,0.008766014834794389
7,7,-0.014051314431010533,-0.08073070123747786,-0.014810870025410369,-0.027406417112299474
8,8,-0.020810098757051164,-0.08073070123747786,-0.016464244211604546,0.08419243986254292
9,9,-0.020810098757051164,-0.08073070123747786,-0.011574071674583688,-0.016164817749603853
10,10,-0.020810098757051164,-0.08073070123747786,-0.016291978428588497,0.034793814432989636
11,11,-0.016697385680633597,-0.08073070123747786,-0.010373572595045637,-0.0018679950186798
12,12,-0.009016406384141827,-0.08073070123747786,-0.004838149874691387,-0.004366812227074253
13,13,-0.0031174036228770264,-0.031410256410256424,0.002798239026348974,-0.023809523809523857
14,14,-0.0031174036228770264,-0.027406417112299474,0.00355831228642223,0.026636713735558353
15,15,-0.0031174036228770264,-0.027406417112299474,0.0063543463337040725,0.01344170053141617
16,16,0.0034490099080572946,-0.027406417112299474,0.009421511748012024,-0.011721159777914946
17,17,-0.0031174036228770264,-0.027406417112299474,0.007372794286741089,-0.019975031210986285
18,18,-0.0031174036228770264,-0.023809523809523857,0.008115932876872407,0.01019108280254778
19,19,-0.0031174036228770264,-0.023809523809523857,0.0007157971708728948,0.0031525851197982797
20,20,0.0006422950505592398,-0.023809523809523857,0.002647537457813108,-0.006913890634820832
21,21,-0.0031174036228770264,-0.023809523809523857,-0.0015232330489679384,0.023417721518987404
22,22,-0.0006071135536379866,-0.023809523809523857,0.0010053386047987817,-0.005875077303648881
23,23,-0.0013612460919253005,-0.023809523809523857,0.000854512097141319,-0.005287713841368527
24,24,-0.0010675643607851238,-0.019975031210986285,0.002706693093956852,-0.01344590368980612
25,25,-0.005581395572508704,-0.019975031210986285,-0.0013015686485795958,0.019968304278922315
26,26,-0.005581395572508704,-0.019975031210986285,-0.0006489082738289811,-0.012430080795525126
27,27,-0.005581395572508704,-0.019975031210986285,-0.0007198003755899991,0.025487728130900007
28,28,-0.0010675643607851238,-0.01344590368980612,0.0038264755585986306,-0.008898435102792458
29,29,-0.005581395572508704,-0.01344590368980612,0.0019175237680646065,0.0021671826625387085
30,30,-0.005581395572508704,-0.01344590368980612,0.001818983522338649,-0.005869632375656402
31,31,-0.005578673108512465,-0.01344590368980612,0.0019234093482550924,0.040397762585456715
32,32,-0.005578673108512465,-0.01344590368980612,0.0036214134549020227,0.03106332138590222
33,33,-0.0015602655894149094,-0.01344590368980612,0.007315253323857134,-0.01245654692931633
34,34,-0.001851224856558847,-0.01344590368980612,0.006598370015062353,0.022587268993839716
35,35,0.011067743470730512,-0.01245654692931633,0.010201687283426936,0.01721170395869195
36,36,0.00968944331061533,-0.01245654692931633,0.0099260272514039,-0.03271291596164703
37,37,0.00968944331061533,-0.03271291596164703,0.007897743734791709,0.017201166180758117
38,38,0.009684174421648413,-0.03271291596164703,0.00706908753977752,-0.02092290054456876
39,39,0.009684174421648413,-0.03271291596164703,0.005866640995599891,-0.0014637002341919543
40,40,0.00786873297328308,-0.03271291596164703,0.005503552705926824,0.003224860744649646
41,41,0.010213013462703882,-0.03271291596164703,0.00641300201795743,0.0090590298071304
